# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	92653	93576	-	WP_048383535.1	WP_048383535.1		alpha/beta hydrolase			ABA45_RS00380	924	307	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	93787	95199	+							ABA45_RS00385	1413		old_locus_tag=ABA45_00385
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	93787	95199	+	WP_048383537.1	WP_048383537.1		sigma-54-dependent Fis family transcriptional regulator			ABA45_RS00385	1413	470	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	95527	96579	+							ABA45_RS00390	1053		old_locus_tag=ABA45_00390
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	95527	96579	+	WP_014869420.1	WP_014869420.1		TRAP transporter substrate-binding protein			ABA45_RS00390	1053	350	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	96697	97335	+							ABA45_RS00395	639		old_locus_tag=ABA45_00395
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	96697	97335	+	WP_048383539.1	WP_048383539.1		TRAP transporter small permease subunit			ABA45_RS00395	639	212	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	97335	98699	+							ABA45_RS00400	1365		old_locus_tag=ABA45_00400
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	97335	98699	+	WP_014869422.1	WP_014869422.1		TRAP transporter large permease subunit			ABA45_RS00400	1365	454	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	98710	99489	+							ABA45_RS00405	780		old_locus_tag=ABA45_00405
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	98710	99489	+	WP_048383541.1	WP_048383541.1		3-hydroxybutyrate dehydrogenase			ABA45_RS00405	780	259	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	99506	101512	+							ABA45_RS00410	2007		old_locus_tag=ABA45_00410
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	99506	101512	+	WP_048383543.1	WP_048383543.1		acetoacetate--CoA ligase			ABA45_RS00410	2007	668	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	101741	103981	+							ABA45_RS00415	2241		old_locus_tag=ABA45_00415
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	101741	103981	+	WP_048383545.1	WP_048383545.1		NADP-dependent isocitrate dehydrogenase			ABA45_RS00415	2241	746	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	104099	104569	-					ybaK		ABA45_RS00420	471		old_locus_tag=ABA45_00420
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	104099	104569	-	WP_048383547.1	WP_048383547.1		Cys-tRNA(Pro) deacylase	ybaK		ABA45_RS00420	471	156	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	104664	104891	-							ABA45_RS18800	228		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	104664	104891	-	WP_157035505.1	WP_157035505.1		hypothetical protein			ABA45_RS18800	228	75	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	105238	105474	+							ABA45_RS19160	237		old_locus_tag=ABA45_00425
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	105238	105474	+	WP_227506087.1	WP_227506087.1		hypothetical protein			ABA45_RS19160	237	78	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	105631	106929	+							ABA45_RS00430	1299		old_locus_tag=ABA45_00430
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	105631	106929	+	WP_014869430.1	WP_014869430.1		serine hydrolase			ABA45_RS00430	1299	432	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	106954	107298	-							ABA45_RS00435	345		old_locus_tag=ABA45_00435
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	106954	107298	-	WP_014869431.1	WP_014869431.1		hypothetical protein			ABA45_RS00435	345	114	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	107325	107498	-							ABA45_RS18805	174		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	107325	107498	-	WP_157035506.1	WP_157035506.1		hypothetical protein			ABA45_RS18805	174	57	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	107786	108310	-							ABA45_RS00440	525		old_locus_tag=ABA45_00440
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	107786	108310	-	WP_048383551.1	WP_048383551.1		hypothetical protein			ABA45_RS00440	525	174	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	108414	109082	+					queC		ABA45_RS00445	669		old_locus_tag=ABA45_00445
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	108414	109082	+	WP_048383553.1	WP_048383553.1		7-cyano-7-deazaguanine synthase QueC	queC		ABA45_RS00445	669	222	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	109082	109738	+					queE		ABA45_RS00450	657		old_locus_tag=ABA45_00450
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	109082	109738	+	WP_048383555.1	WP_048383555.1		7-carboxy-7-deazaguanine synthase	queE		ABA45_RS00450	657	218	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	109748	111454	-							ABA45_RS00455	1707		old_locus_tag=ABA45_00455
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	109748	111454	-	WP_048383557.1	WP_048383557.1		ExeM/NucH family extracellular endonuclease			ABA45_RS00455	1707	568	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	111542	112444	-							ABA45_RS00460	903		old_locus_tag=ABA45_00460
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	111542	112444	-	WP_048383559.1	WP_048383559.1		WYL domain-containing protein			ABA45_RS00460	903	300	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	112716	114041	+							ABA45_RS00465	1326		old_locus_tag=ABA45_00465
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	112716	114041	+	WP_048383561.1	WP_048383561.1		MFS transporter			ABA45_RS00465	1326	441	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	114218	114643	+							ABA45_RS00470	426		old_locus_tag=ABA45_00470
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	114218	114643	+	WP_014869441.1	WP_014869441.1		MarR family transcriptional regulator			ABA45_RS00470	426	141	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	114647	116038	+							ABA45_RS00475	1392		old_locus_tag=ABA45_00475
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	114647	116038	+	WP_048383564.1	WP_048383564.1		DHA2 family efflux MFS transporter permease subunit			ABA45_RS00475	1392	463	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	116200	117198	+							ABA45_RS00480	999		old_locus_tag=ABA45_00480
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	116200	117198	+	WP_227506088.1	WP_227506088.1		L,D-transpeptidase family protein			ABA45_RS00480	999	332	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	117296	117577	-							ABA45_RS00485	282		old_locus_tag=ABA45_00485
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	117296	117577	-	WP_048383568.1	WP_048383568.1		hypothetical protein			ABA45_RS00485	282	93	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	117841	118404	-							ABA45_RS00490	564		old_locus_tag=ABA45_00490
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	117841	118404	-	WP_048383570.1	WP_048383570.1		L,D-transpeptidase family protein			ABA45_RS00490	564	187	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	118470	120236	-							ABA45_RS00495	1767		old_locus_tag=ABA45_00495
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	118470	120236	-	WP_048383572.1	WP_048383572.1		potassium/proton antiporter			ABA45_RS00495	1767	588	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	120600	122255	+							ABA45_RS00500	1656		old_locus_tag=ABA45_00500
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	120600	122255	+	WP_227506263.1	WP_227506263.1		OFA family MFS transporter			ABA45_RS00500	1656	551	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	122280	123356	-							ABA45_RS00505	1077		old_locus_tag=ABA45_00505
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	122280	123356	-	WP_048383575.1	WP_048383575.1		helix-turn-helix transcriptional regulator			ABA45_RS00505	1077	358	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	123458	123988	+							ABA45_RS00510	531		old_locus_tag=ABA45_00510
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	123458	123988	+	WP_227506089.1	WP_227506089.1		formate dehydrogenase subunit gamma			ABA45_RS00510	531	176	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	124006	125565	+							ABA45_RS00515	1560		old_locus_tag=ABA45_00515
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	124006	125565	+	WP_048383577.1	WP_048383577.1		formate dehydrogenase beta subunit			ABA45_RS00515	1560	519	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	125567	128488	+					fdhF		ABA45_RS00520	2922		old_locus_tag=ABA45_00520
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	125567	128488	+	WP_048383579.1	WP_048383579.1		formate dehydrogenase subunit alpha	fdhF		ABA45_RS00520	2922	973	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	128463	129341	+					fdhD		ABA45_RS00525	879		old_locus_tag=ABA45_00525
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	128463	129341	+	WP_048383581.1	WP_048383581.1		formate dehydrogenase accessory sulfurtransferase FdhD	fdhD		ABA45_RS00525	879	292	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	129338	129565	+							ABA45_RS00530	228		old_locus_tag=ABA45_00530
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	129338	129565	+	WP_048383583.1	WP_048383583.1		formate dehydrogenase subunit delta			ABA45_RS00530	228	75	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	130035	132422	+							ABA45_RS00540	2388		old_locus_tag=ABA45_00540
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	130035	132422	+	WP_084708237.1	WP_084708237.1		EAL domain-containing protein			ABA45_RS00540	2388	795	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	132462	133799	-							ABA45_RS00545	1338		old_locus_tag=ABA45_00545
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	132462	133799	-	WP_048383589.1	WP_048383589.1		NAD(P)/FAD-dependent oxidoreductase			ABA45_RS00545	1338	445	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	134010	134753	-							ABA45_RS00550	744		old_locus_tag=ABA45_00550
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	134010	134753	-	WP_048383591.1	WP_048383591.1		fused MFS/spermidine synthase			ABA45_RS00550	744	247	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	134916	135551	+							ABA45_RS00555	636		old_locus_tag=ABA45_00555
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	134916	135551	+	WP_048383592.1	WP_048383592.1		YbhB/YbcL family Raf kinase inhibitor-like protein			ABA45_RS00555	636	211	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	135655	136611	+							ABA45_RS00560	957		old_locus_tag=ABA45_00560
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	135655	136611	+	WP_048383595.1	WP_048383595.1		sulfurtransferase			ABA45_RS00560	957	318	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	136648	137859	+							ABA45_RS00565	1212		old_locus_tag=ABA45_00565
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	136648	137859	+	WP_048383598.1	WP_048383598.1		YeeE/YedE family protein			ABA45_RS00565	1212	403	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	137876	138070	+							ABA45_RS00570	195		old_locus_tag=ABA45_00570
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	137876	138070	+	WP_007349268.1	WP_007349268.1		hypothetical protein			ABA45_RS00570	195	64	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	138352	139044	+							ABA45_RS00575	693		old_locus_tag=ABA45_00575
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	138352	139044	+	WP_048383601.1	WP_048383601.1		TVP38/TMEM64 family protein			ABA45_RS00575	693	230	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	139305	140384	+							ABA45_RS00580	1080		old_locus_tag=ABA45_00580
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	139305	140384	+	WP_048383603.1	WP_048383603.1		phosphotransferase			ABA45_RS00580	1080	359	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	140437	141639	+							ABA45_RS00585	1203		old_locus_tag=ABA45_00585
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	140437	141639	+	WP_048383605.1	WP_048383605.1		ABC transporter substrate-binding protein			ABA45_RS00585	1203	400	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	141669	143345	+							ABA45_RS00590	1677		old_locus_tag=ABA45_00590
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	141669	143345	+	WP_048383607.1	WP_048383607.1		ABC transporter permease			ABA45_RS00590	1677	558	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	143312	143974	+							ABA45_RS00595	663		old_locus_tag=ABA45_00595
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	143312	143974	+	WP_048383609.1	WP_048383609.1		ATP-binding cassette domain-containing protein			ABA45_RS00595	663	220	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	144187	144432	+							ABA45_RS00600	246		old_locus_tag=ABA45_00600
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	144187	144432	+	WP_053076093.1	WP_053076093.1		hypothetical protein			ABA45_RS00600	246	81	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	144481	144633	-							ABA45_RS19015	153		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	144481	144633	-	WP_198147016.1	WP_198147016.1		hypothetical protein			ABA45_RS19015	153	50	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	144621	146264	-							ABA45_RS00605	1644		old_locus_tag=ABA45_00605
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	144621	146264	-	WP_227506264.1	WP_227506264.1		acetolactate synthase large subunit			ABA45_RS00605	1644	547	
gene	pseudogene	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	147050	147190	+							ABA45_RS19165	141		partial;pseudo
CDS	without_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	147050	147190	+				hypothetical protein			ABA45_RS19165	141		partial;pseudo
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	147371	147718	+							ABA45_RS18815	348		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	147371	147718	+	WP_157035508.1	WP_157035508.1		hypothetical protein			ABA45_RS18815	348	115	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	147834	148589	-							ABA45_RS00615	756		old_locus_tag=ABA45_00615
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	147834	148589	-	WP_048383612.1	WP_048383612.1		lipo-like protein			ABA45_RS00615	756	251	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	148675	148899	-							ABA45_RS00620	225		old_locus_tag=ABA45_00620
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	148675	148899	-	WP_227506090.1	WP_227506090.1		hypothetical protein			ABA45_RS00620	225	74	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	148999	149310	-							ABA45_RS00625	312		old_locus_tag=ABA45_00625
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	148999	149310	-	WP_048383616.1	WP_048383616.1		EthD family reductase			ABA45_RS00625	312	103	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	149409	149669	-							ABA45_RS00630	261		old_locus_tag=ABA45_00630
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	149409	149669	-	WP_048383618.1	WP_048383618.1		zf-HC2 domain-containing protein			ABA45_RS00630	261	86	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	149663	150283	-							ABA45_RS00635	621		old_locus_tag=ABA45_00635
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	149663	150283	-	WP_048383620.1	WP_048383620.1		RNA polymerase sigma factor			ABA45_RS00635	621	206	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	150472	152622	+							ABA45_RS00640	2151		old_locus_tag=ABA45_00640
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	150472	152622	+	WP_048383622.1	WP_048383622.1		bifunctional TVP38/TMEM64 family protein/FAD-dependent oxidoreductase			ABA45_RS00640	2151	716	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	152732	153712	+							ABA45_RS00645	981		old_locus_tag=ABA45_00645
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	152732	153712	+	WP_048383624.1	WP_048383624.1		radical SAM protein			ABA45_RS00645	981	326	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	153941	154426	-							ABA45_RS00650	486		old_locus_tag=ABA45_00650
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	153941	154426	-	WP_227506265.1	WP_227506265.1		MaoC family dehydratase			ABA45_RS00650	486	161	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	154829	155344	+					ectA		ABA45_RS00655	516		old_locus_tag=ABA45_00655
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	154829	155344	+	WP_041635005.1	WP_041635005.1		diaminobutyrate acetyltransferase	ectA		ABA45_RS00655	516	171	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	155539	156999	+							ABA45_RS00660	1461		old_locus_tag=ABA45_00660
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	155539	156999	+	WP_048383628.1	WP_048383628.1		aspartate kinase			ABA45_RS00660	1461	486	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	157106	157561	-							ABA45_RS00665	456		old_locus_tag=ABA45_00665
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	157106	157561	-	WP_048383629.1	WP_048383629.1		DUF3429 domain-containing protein			ABA45_RS00665	456	151	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	157558	157863	-							ABA45_RS00670	306		old_locus_tag=ABA45_00670
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	157558	157863	-	WP_048383630.1	WP_048383630.1		DUF6482 family protein			ABA45_RS00670	306	101	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	157935	158696	-							ABA45_RS00675	762		old_locus_tag=ABA45_00675
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	157935	158696	-	WP_048383631.1	WP_048383631.1		4'-phosphopantetheinyl transferase superfamily protein			ABA45_RS00675	762	253	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	158697	159344	-					pdxH		ABA45_RS00680	648		old_locus_tag=ABA45_00680
