# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	96070	96906	+	WP_148861046.1	WP_148861046.1		protein-glutamate O-methyltransferase CheR			FXO11_RS00420	837	278	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	96903	97472	+							FXO11_RS00425	570		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	96903	97472	+	WP_148861047.1	WP_148861047.1		chemotaxis protein CheD			FXO11_RS00425	570	189	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	97469	98533	+							FXO11_RS00430	1065		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	97469	98533	+	WP_148861048.1	WP_148861048.1		chemotaxis response regulator protein-glutamate methylesterase			FXO11_RS00430	1065	354	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	98628	100004	+							FXO11_RS00435	1377		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	98628	100004	+	WP_168203101.1	WP_168203101.1		PAS domain S-box protein			FXO11_RS00435	1377	458	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	99997	100632	+							FXO11_RS00440	636		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	99997	100632	+	WP_148861050.1	WP_148861050.1		response regulator transcription factor			FXO11_RS00440	636	211	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	100759	101145	+							FXO11_RS00445	387		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	100759	101145	+	WP_148861051.1	WP_148861051.1		response regulator transcription factor			FXO11_RS00445	387	128	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	101173	101613	-							FXO11_RS00450	441		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	101173	101613	-	WP_148861052.1	WP_148861052.1		hemerythrin domain-containing protein			FXO11_RS00450	441	146	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	101980	102240	+							FXO11_RS00455	261		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	101980	102240	+	WP_148861053.1	WP_148861053.1		hypothetical protein			FXO11_RS00455	261	86	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	102563	103111	+							FXO11_RS00460	549		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	102563	103111	+	WP_227545992.1	WP_227545992.1		NlpC/P60 family protein			FXO11_RS00460	549	182	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	103183	104295	+							FXO11_RS00465	1113		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	103183	104295	+	WP_148861054.1	WP_148861054.1		GGDEF domain-containing protein			FXO11_RS00465	1113	370	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	104403	105428	+							FXO11_RS00470	1026		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	104403	105428	+	WP_148861055.1	WP_148861055.1		branched-chain amino acid aminotransferase			FXO11_RS00470	1026	341	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	105537	107789	-							FXO11_RS00475	2253		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	105537	107789	-	WP_148861056.1	WP_148861056.1		xanthine dehydrogenase family protein molybdopterin-binding subunit			FXO11_RS00475	2253	750	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	107817	108797	-							FXO11_RS00480	981		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	107817	108797	-	WP_148861057.1	WP_148861057.1		xanthine dehydrogenase family protein subunit M			FXO11_RS00480	981	326	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	108797	109480	-							FXO11_RS00485	684		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	108797	109480	-	WP_148861058.1	WP_148861058.1		(2Fe-2S)-binding protein			FXO11_RS00485	684	227	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	109665	110459	-							FXO11_RS00490	795		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	109665	110459	-	WP_148861059.1	WP_148861059.1		DUF1206 domain-containing protein			FXO11_RS00490	795	264	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	110735	111424	+							FXO11_RS00495	690		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	110735	111424	+	WP_148861060.1	WP_148861060.1		SDR family oxidoreductase			FXO11_RS00495	690	229	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	111481	112377	-							FXO11_RS00500	897		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	111481	112377	-	WP_148861061.1	WP_148861061.1		complex I NDUFA9 subunit family protein			FXO11_RS00500	897	298	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	112596	113090	+							FXO11_RS00505	495		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	112596	113090	+	WP_148861062.1	WP_148861062.1		hypothetical protein			FXO11_RS00505	495	164	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	113130	113528	+							FXO11_RS00510	399		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	113130	113528	+	WP_148861063.1	WP_148861063.1		GFA family protein			FXO11_RS00510	399	132	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	113668	114045	+							FXO11_RS00515	378		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	113668	114045	+	WP_148861064.1	WP_148861064.1		STAS/SEC14 domain-containing protein			FXO11_RS00515	378	125	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	114063	114773	+							FXO11_RS00520	711		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	114063	114773	+	WP_227545993.1	WP_227545993.1		DUF4336 domain-containing protein			FXO11_RS00520	711	236	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	115020	119594	+					gltB		FXO11_RS00525	4575		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	115020	119594	+	WP_148861065.1	WP_148861065.1		glutamate synthase large subunit	gltB		FXO11_RS00525	4575	1524	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	119591	121081	+							FXO11_RS00530	1491		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	119591	121081	+	WP_148861066.1	WP_148861066.1		glutamate synthase subunit beta			FXO11_RS00530	1491	496	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	121260	121622	+							FXO11_RS00535	363		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	121260	121622	+	WP_148861067.1	WP_148861067.1		MerR family transcriptional regulator			FXO11_RS00535	363	120	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	121705	122091	+							FXO11_RS00540	387		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	121705	122091	+	WP_148861068.1	WP_148861068.1		carboxymuconolactone decarboxylase family protein			FXO11_RS00540	387	128	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	122152	122523	+							FXO11_RS00545	372		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	122152	122523	+	WP_148861069.1	WP_148861069.1		DUF393 domain-containing protein			FXO11_RS00545	372	123	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	122582	122977	+							FXO11_RS00550	396		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	122582	122977	+	WP_148861070.1	WP_148861070.1		VOC family protein			FXO11_RS00550	396	131	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	123053	123592	+							FXO11_RS00555	540		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	123053	123592	+	WP_148861071.1	WP_148861071.1		DUF2058 domain-containing protein			FXO11_RS00555	540	179	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	123659	124366	+					mtgA		FXO11_RS00560	708		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	123659	124366	+	WP_148861072.1	WP_148861072.1		monofunctional biosynthetic peptidoglycan transglycosylase	mtgA		FXO11_RS00560	708	235	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	124419	124835	+					arfB		FXO11_RS00565	417		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	124419	124835	+	WP_148861073.1	WP_148861073.1		aminoacyl-tRNA hydrolase	arfB		FXO11_RS00565	417	138	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	124936	125772	+							FXO11_RS00570	837		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	124936	125772	+	WP_148861074.1	WP_148861074.1		YbaY family lipoprotein			FXO11_RS00570	837	278	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	125845	126813	+							FXO11_RS00575	969		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	125845	126813	+	WP_148861075.1	WP_148861075.1		hypothetical protein			FXO11_RS00575	969	322	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	126860	127075	+							FXO11_RS00580	216		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	126860	127075	+	WP_148861076.1	WP_148861076.1		hypothetical protein			FXO11_RS00580	216	71	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	127141	127641	+							FXO11_RS00585	501		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	127141	127641	+	WP_148861077.1	WP_148861077.1		shikimate kinase			FXO11_RS00585	501	166	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	127638	127970	+							FXO11_RS00590	333		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	127638	127970	+	WP_148861078.1	WP_148861078.1		hypothetical protein			FXO11_RS00590	333	110	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	127983	129398	-							FXO11_RS00595	1416		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	127983	129398	-	WP_148861079.1	WP_148861079.1		sigma 54-interacting transcriptional regulator			FXO11_RS00595	1416	471	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	129582	130733	-							FXO11_RS00600	1152		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	129582	130733	-	WP_148861080.1	WP_148861080.1		porin			FXO11_RS00600	1152	383	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	130901	133057	-							FXO11_RS00605	2157		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	130901	133057	-	WP_148861081.1	WP_148861081.1		D-(-)-3-hydroxybutyrate oligomer hydrolase			FXO11_RS00605	2157	718	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	133139	134857	-							FXO11_RS00610	1719		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	133139	134857	-	WP_148861082.1	WP_148861082.1		PHB depolymerase family esterase			FXO11_RS00610	1719	572	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	135257	136636	-							FXO11_RS00615	1380		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	135257	136636	-	WP_148861083.1	WP_148861083.1		sodium:solute symporter			FXO11_RS00615	1380	459	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	136943	137911	+							FXO11_RS00620	969		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	136943	137911	+	WP_148861084.1	WP_148861084.1		MBL fold metallo-hydrolase			FXO11_RS00620	969	322	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	138016	139512	-							FXO11_RS00625	1497		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	138016	139512	-	WP_148861085.1	WP_148861085.1		NAD(P)/FAD-dependent oxidoreductase			FXO11_RS00625	1497	498	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	139733	140296	+					rrtA		FXO11_RS00630	564		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	139733	140296	+	WP_168203102.1	WP_168203102.1		rhombosortase	rrtA		FXO11_RS00630	564	187	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	140556	141149	+							FXO11_RS00635	594		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	140556	141149	+	WP_148861087.1	WP_148861087.1		exopolysaccharide biosynthesis protein			FXO11_RS00635	594	197	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	141154	142212	-							FXO11_RS00640	1059		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	141154	142212	-	WP_148861088.1	WP_148861088.1		acyltransferase			FXO11_RS00640	1059	352	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	142435	143316	-							FXO11_RS00645	882		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	142435	143316	-	WP_148861089.1	WP_148861089.1		DMT family transporter			FXO11_RS00645	882	293	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	143560	144525	+							FXO11_RS00650	966		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	143560	144525	+	WP_148861090.1	WP_148861090.1		LysR family transcriptional regulator			FXO11_RS00650	966	321	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	144651	144854	+							FXO11_RS00655	204		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	144651	144854	+	WP_148861091.1	WP_148861091.1		DUF3185 family protein			FXO11_RS00655	204	67	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	144945	145436	-							FXO11_RS00660	492		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	144945	145436	-	WP_202980264.1	WP_202980264.1		MOSC domain-containing protein			FXO11_RS00660	492	163	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	145638	146813	+							FXO11_RS00665	1176		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	145638	146813	+	WP_148861093.1	WP_148861093.1		type III PLP-dependent enzyme			FXO11_RS00665	1176	391	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	146947	147873	+							FXO11_RS00670	927		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	146947	147873	+	WP_148861094.1	WP_148861094.1		DUF4124 domain-containing protein			FXO11_RS00670	927	308	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	147911	148684	+							FXO11_RS00675	774		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	147911	148684	+	WP_148861095.1	WP_148861095.1		TerC family protein			FXO11_RS00675	774	257	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	148726	149907	-							FXO11_RS00680	1182		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	148726	149907	-	WP_148861096.1	WP_148861096.1		MFS transporter			FXO11_RS00680	1182	393	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	150012	152087	-							FXO11_RS00685	2076		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	150012	152087	-	WP_148861097.1	WP_148861097.1		TonB-dependent siderophore receptor			FXO11_RS00685	2076	691	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	152345	152737	-							FXO11_RS00690	393		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	152345	152737	-	WP_148861098.1	WP_148861098.1		ectoine synthase			FXO11_RS00690	393	130	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	152814	154253	-							FXO11_RS00695	1440		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	152814	154253	-	WP_148861099.1	WP_148861099.1		GTPase/DUF3482 domain-containing protein			FXO11_RS00695	1440	479	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	154246	155628	-							FXO11_RS00700	1383		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	154246	155628	-	WP_148861100.1	WP_148861100.1		DUF2868 domain-containing protein			FXO11_RS00700	1383	460	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	155749	156297	-							FXO11_RS00705	549		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	155749	156297	-	WP_148861101.1	WP_148861101.1		DUF1415 domain-containing protein			FXO11_RS00705	549	182	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	156422	156766	+							FXO11_RS00710	345		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	156422	156766	+	WP_227545994.1	WP_227545994.1		DUF6164 family protein			FXO11_RS00710	345	114	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	156824	157726	-							FXO11_RS00715	903		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	156824	157726	-	WP_148861102.1	WP_148861102.1		alpha/beta hydrolase			FXO11_RS00715	903	300	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	158004	159596	+							FXO11_RS00720	1593		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	158004	159596	+	WP_148861103.1	WP_148861103.1		diguanylate cyclase			FXO11_RS00720	1593	530	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	159533	160354	-							FXO11_RS00725	822		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	159533	160354	-	WP_168203103.1	WP_168203103.1		zinc-dependent peptidase			FXO11_RS00725	822	273	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	160719	162008	+							FXO11_RS00730	1290		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	160719	162008	+	WP_148861105.1	WP_148861105.1		serine hydrolase			FXO11_RS00730	1290	429	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	162068	162412	-							FXO11_RS00735	345		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	162068	162412	-	WP_148861106.1	WP_148861106.1		hypothetical protein			FXO11_RS00735	345	114	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	162794	163069	+							FXO11_RS00740	276		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	162794	163069	+	WP_148861107.1	WP_148861107.1		hypothetical protein			FXO11_RS00740	276	91	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	163102	164160	-							FXO11_RS00745	1059		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	163102	164160	-	WP_148861108.1	WP_148861108.1		hypothetical protein			FXO11_RS00745	1059	352	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	164354	167869	+							FXO11_RS00750	3516		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	164354	167869	+	WP_227545995.1	WP_227545995.1		response regulator			FXO11_RS00750	3516	1171	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	167874	168407	+							FXO11_RS00755	534		
