# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	88711	90093	+					ppnN		KQ249_RS00375	1383		old_locus_tag=KQ249_00375
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	88711	90093	+	WP_014578587.1	WP_014578587.1		nucleotide 5'-monophosphate nucleosidase PpnN	ppnN		KQ249_RS00375	1383	460	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	90118	90453	-							KQ249_RS00380	336		old_locus_tag=KQ249_00380
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	90118	90453	-	WP_014578588.1	WP_014578588.1		c-type cytochrome			KQ249_RS00380	336	111	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	90673	91776	+							KQ249_RS00385	1104		old_locus_tag=KQ249_00385
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	90673	91776	+	WP_014578589.1	WP_014578589.1		enoyl-CoA hydratase/isomerase family protein			KQ249_RS00385	1104	367	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	91788	92285	-							KQ249_RS00390	498		old_locus_tag=KQ249_00390
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	91788	92285	-	WP_014578590.1	WP_014578590.1		ankyrin repeat domain-containing protein			KQ249_RS00390	498	165	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	92368	94524	-							KQ249_RS00395	2157		old_locus_tag=KQ249_00395
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	92368	94524	-	WP_014578591.1	WP_014578591.1		GNAT family N-acetyltransferase			KQ249_RS00395	2157	718	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	94524	94901	-							KQ249_RS00400	378		old_locus_tag=KQ249_00400
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	94524	94901	-	WP_008173000.1	WP_008173000.1		DUF2237 domain-containing protein			KQ249_RS00400	378	125	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	94940	97261	+							KQ249_RS00405	2322		old_locus_tag=KQ249_00405
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	94940	97261	+	WP_014578592.1	WP_014578592.1		ATP-dependent helicase			KQ249_RS00405	2322	773	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	97422	98630	+							KQ249_RS00410	1209		old_locus_tag=KQ249_00410
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	97422	98630	+	WP_014578593.1	WP_014578593.1		OmpA family protein			KQ249_RS00410	1209	402	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	98680	99186	+							KQ249_RS00415	507		old_locus_tag=KQ249_00415
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	98680	99186	+	WP_227499655.1	WP_227499655.1		DUF4124 domain-containing protein			KQ249_RS00415	507	168	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	99143	100417	-							KQ249_RS00420	1275		old_locus_tag=KQ249_00420
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	99143	100417	-	WP_014578594.1	WP_014578594.1		methyltransferase			KQ249_RS00420	1275	424	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	100416	101144	+							KQ249_RS00425	729		old_locus_tag=KQ249_00425
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	100416	101144	+	WP_014578595.1	WP_014578595.1		tRNA/rRNA methyltransferase			KQ249_RS00425	729	242	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	101270	102541	-							KQ249_RS00430	1272		old_locus_tag=KQ249_00430
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	101270	102541	-	WP_014578596.1	WP_014578596.1		D-amino acid dehydrogenase			KQ249_RS00430	1272	423	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	102559	103392	-							KQ249_RS00435	834		old_locus_tag=KQ249_00435
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	102559	103392	-	WP_014578597.1	WP_014578597.1		polyphosphate kinase			KQ249_RS00435	834	277	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	103521	104330	+							KQ249_RS00440	810		old_locus_tag=KQ249_00440
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	103521	104330	+	WP_014578598.1	WP_014578598.1		TatD family hydrolase			KQ249_RS00440	810	269	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	104327	105535	+							KQ249_RS00445	1209		old_locus_tag=KQ249_00445
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	104327	105535	+	WP_014578599.1	WP_014578599.1		HD-GYP domain-containing protein			KQ249_RS00445	1209	402	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	105587	107806	-							KQ249_RS00450	2220		old_locus_tag=KQ249_00450
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	105587	107806	-	WP_227499656.1	WP_227499656.1		PhnD/SsuA/transferrin family substrate-binding protein			KQ249_RS00450	2220	739	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	107863	108822	-							KQ249_RS00455	960		old_locus_tag=KQ249_00455
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	107863	108822	-	WP_041645704.1	WP_041645704.1		ABC transporter substrate-binding protein			KQ249_RS00455	960	319	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	108926	109834	-							KQ249_RS00460	909		old_locus_tag=KQ249_00460
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	108926	109834	-	WP_014578602.1	WP_014578602.1		lysine exporter LysO family protein			KQ249_RS00460	909	302	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	109862	110230	-							KQ249_RS00465	369		old_locus_tag=KQ249_00465
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	109862	110230	-	WP_041645707.1	WP_041645707.1		hypothetical protein			KQ249_RS00465	369	122	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	110243	110563	-							KQ249_RS00470	321		old_locus_tag=KQ249_00470
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	110243	110563	-	WP_014578604.1	WP_014578604.1		DUF2288 domain-containing protein			KQ249_RS00470	321	106	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	110660	111061	-							KQ249_RS00475	402		old_locus_tag=KQ249_00475
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	110660	111061	-	WP_014578605.1	WP_014578605.1		response regulator			KQ249_RS00475	402	133	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	111066	112214	-							KQ249_RS00480	1149		old_locus_tag=KQ249_00480
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	111066	112214	-	WP_014578606.1	WP_014578606.1		response regulator			KQ249_RS00480	1149	382	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	112227	113930	-							KQ249_RS00485	1704		old_locus_tag=KQ249_00485
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	112227	113930	-	WP_014578607.1	WP_014578607.1		diguanylate cyclase			KQ249_RS00485	1704	567	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	114038	115831	+							KQ249_RS00490	1794		old_locus_tag=KQ249_00490
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	114038	115831	+	WP_014578608.1	WP_014578608.1		sensor histidine kinase			KQ249_RS00490	1794	597	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	115818	117881	+							KQ249_RS00495	2064		old_locus_tag=KQ249_00495
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	115818	117881	+	WP_041645710.1	WP_041645710.1		GAF domain-containing protein			KQ249_RS00495	2064	687	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	117922	118461	-							KQ249_RS00500	540		old_locus_tag=KQ249_00500
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	117922	118461	-	WP_008173036.1	WP_008173036.1		bacterioferritin			KQ249_RS00500	540	179	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	118540	121299	-					acnA		KQ249_RS00505	2760		old_locus_tag=KQ249_00505
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	118540	121299	-	WP_014578610.1	WP_014578610.1		aconitate hydratase AcnA	acnA		KQ249_RS00505	2760	919	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	121560	123080	-							KQ249_RS00510	1521		old_locus_tag=KQ249_00510
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	121560	123080	-	WP_014578612.1	WP_014578612.1		methyl-accepting chemotaxis protein			KQ249_RS00510	1521	506	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	123077	123664	-							KQ249_RS00515	588		old_locus_tag=KQ249_00515
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	123077	123664	-	WP_081449849.1	WP_081449849.1		SCO family protein			KQ249_RS00515	588	195	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	123834	125657	-							KQ249_RS00520	1824		old_locus_tag=KQ249_00520
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	123834	125657	-	WP_014578615.1	WP_014578615.1		ABC transporter ATP-binding protein/permease			KQ249_RS00520	1824	607	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	125802	127256	+							KQ249_RS00525	1455		old_locus_tag=KQ249_00525
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	125802	127256	+	WP_014578616.1	WP_014578616.1		hypothetical protein			KQ249_RS00525	1455	484	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	127378	128826	-							KQ249_RS00530	1449		old_locus_tag=KQ249_00530
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	127378	128826	-	WP_014578617.1	WP_014578617.1		rhomboid family intramembrane serine protease			KQ249_RS00530	1449	482	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	129149	129589	+							KQ249_RS00535	441		old_locus_tag=KQ249_00535
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	129149	129589	+	WP_014578618.1	WP_014578618.1		OmpA family protein			KQ249_RS00535	441	146	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	129672	130073	-							KQ249_RS00540	402		old_locus_tag=KQ249_00540
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	129672	130073	-	WP_041645712.1	WP_041645712.1		MAPEG family protein			KQ249_RS00540	402	133	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	130076	130318	-							KQ249_RS00545	243		old_locus_tag=KQ249_00545
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	130076	130318	-	WP_008175780.1	WP_008175780.1		GlsB/YeaQ/YmgE family stress response membrane protein			KQ249_RS00545	243	80	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	130414	131112	-							KQ249_RS00550	699		old_locus_tag=KQ249_00550
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	130414	131112	-	WP_014578620.1	WP_014578620.1		1-acylglycerol-3-phosphate O-acyltransferase			KQ249_RS00550	699	232	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	131161	131751	-							KQ249_RS00555	591		old_locus_tag=KQ249_00555
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	131161	131751	-	WP_014578621.1	WP_014578621.1		class GN sortase			KQ249_RS00555	591	196	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	131748	133862	-							KQ249_RS00560	2115		old_locus_tag=KQ249_00560
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	131748	133862	-	WP_014578622.1	WP_014578622.1		marine proteobacterial sortase target protein			KQ249_RS00560	2115	704	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	134056	134757	+					pdsR		KQ249_RS00565	702		old_locus_tag=KQ249_00565
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	134056	134757	+	WP_014578623.1	WP_014578623.1		proteobacterial dedicated sortase system response regulator	pdsR		KQ249_RS00565	702	233	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	134761	136791	+							KQ249_RS00570	2031		old_locus_tag=KQ249_00570
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	134761	136791	+	WP_014578624.1	WP_014578624.1		HAMP domain-containing protein			KQ249_RS00570	2031	676	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	136810	138117	+							KQ249_RS00575	1308		old_locus_tag=KQ249_00575
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	136810	138117	+	WP_014578625.1	WP_014578625.1		DUF3422 domain-containing protein			KQ249_RS00575	1308	435	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	138118	138909	-							KQ249_RS00580	792		old_locus_tag=KQ249_00580
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	138118	138909	-	WP_008175767.1	WP_008175767.1		ATP-binding protein			KQ249_RS00580	792	263	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	138993	139436	+							KQ249_RS00585	444		old_locus_tag=KQ249_00585
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	138993	139436	+	WP_008175765.1	WP_008175765.1		methylglyoxal synthase			KQ249_RS00585	444	147	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	139504	142419	+							KQ249_RS00590	2916		old_locus_tag=KQ249_00590
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	139504	142419	+	WP_227499657.1	WP_227499657.1		transporter substrate-binding domain-containing protein			KQ249_RS00590	2916	971	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	142463	143434	+					cysK		KQ249_RS00595	972		old_locus_tag=KQ249_00595
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	142463	143434	+	WP_014578627.1	WP_014578627.1		cysteine synthase A	cysK		KQ249_RS00595	972	323	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	143474	144052	-							KQ249_RS00600	579		old_locus_tag=KQ249_00600
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	143474	144052	-	WP_014578628.1	WP_014578628.1		outer membrane beta-barrel protein			KQ249_RS00600	579	192	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	144214	145488	-							KQ249_RS00605	1275		old_locus_tag=KQ249_00605
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	144214	145488	-	WP_014578629.1	WP_014578629.1		glycerophosphoryl diester phosphodiesterase			KQ249_RS00605	1275	424	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	145589	145846	-							KQ249_RS00610	258		old_locus_tag=KQ249_00610
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	145589	145846	-	WP_014578630.1	WP_014578630.1		YdcH family protein			KQ249_RS00610	258	85	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	145962	146816	-							KQ249_RS00615	855		old_locus_tag=KQ249_00615
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	145962	146816	-	WP_014578631.1	WP_014578631.1		DNA ligase			KQ249_RS00615	855	284	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	146894	147343	-							KQ249_RS00620	450		old_locus_tag=KQ249_00620
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	146894	147343	-	WP_227499658.1	WP_227499658.1		DUF4124 domain-containing protein			KQ249_RS00620	450	149	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	147364	148236	-							KQ249_RS00625	873		old_locus_tag=KQ249_00625
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	147364	148236	-	WP_041645715.1	WP_041645715.1		hypothetical protein			KQ249_RS00625	873	290	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	148211	151078	-							KQ249_RS00630	2868		old_locus_tag=KQ249_00630
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	148211	151078	-	WP_041645717.1	WP_041645717.1		hypothetical protein			KQ249_RS00630	2868	955	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	151071	151937	-							KQ249_RS00635	867		old_locus_tag=KQ249_00635
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	151071	151937	-	WP_014578635.1	WP_014578635.1		DUF4123 domain-containing protein			KQ249_RS00635	867	288	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	151937	154015	-					vgrG		KQ249_RS00640	2079		old_locus_tag=KQ249_00640
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	151937	154015	-	WP_041646395.1	WP_041646395.1		type VI secretion system tip protein VgrG	vgrG		KQ249_RS00640	2079	692	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	154132	157716	-					tssM		KQ249_RS00645	3585		old_locus_tag=KQ249_00645
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	154132	157716	-	WP_227499660.1	WP_227499660.1		type VI secretion system membrane subunit TssM	tssM		KQ249_RS00645	3585	1194	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	157758	159194	-					tssA		KQ249_RS00650	1437		old_locus_tag=KQ249_00650
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	157758	159194	-	WP_041645721.1	WP_041645721.1		type VI secretion system protein TssA	tssA		KQ249_RS00650	1437	478	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	159229	159876	-					tagO		KQ249_RS00655	648		old_locus_tag=KQ249_00655
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	159229	159876	-	WP_041645726.1	WP_041645726.1		type VI secretion system-associated protein TagO	tagO		KQ249_RS00655	648	215	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	159873	161444	-							KQ249_RS00660	1572		old_locus_tag=KQ249_00660
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	159873	161444	-	WP_014578640.1	WP_014578640.1		sigma-54-dependent Fis family transcriptional regulator			KQ249_RS00660	1572	523	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	161525	164158	-					tssH		KQ249_RS00665	2634		old_locus_tag=KQ249_00665
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	161525	164158	-	WP_014578641.1	WP_014578641.1		type VI secretion system ATPase TssH	tssH		KQ249_RS00665	2634	877	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	164169	164996	-					icmH		KQ249_RS00670	828		old_locus_tag=KQ249_00670
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	164169	164996	-	WP_014578642.1	WP_014578642.1		type IVB secretion system protein IcmH/DotU	icmH		KQ249_RS00670	828	275	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	165000	166334	-					tssK		KQ249_RS00675	1335		old_locus_tag=KQ249_00675
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	165000	166334	-	WP_014578643.1	WP_014578643.1		type VI secretion system baseplate subunit TssK	tssK		KQ249_RS00675	1335	444	
gene	protein_coding	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	166334	166867	-					tssJ		KQ249_RS00680	534		old_locus_tag=KQ249_00680
CDS	with_protein	GCF_018972165.1	Primary Assembly	chromosome		NZ_CP076686.1	166334	166867	-	WP_014578644.1	WP_014578644.1		type VI secretion system lipoprotein TssJ	tssJ		KQ249_RS00680	534	177	
