# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	92941	95184	+	WP_041654413.1	WP_041654413.1		NADP-dependent isocitrate dehydrogenase		31819615	MARHY_RS00380	2244	747	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	95260	96453	-						31819616	MARHY_RS00385	1194		old_locus_tag=MARHY0079
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	95260	96453	-	WP_014420069.1	WP_014420069.1		cation:proton antiporter		31819616	MARHY_RS00385	1194	397	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	96458	96928	-					ybaK	31819617	MARHY_RS00390	471		old_locus_tag=MARHY0080
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	96458	96928	-	WP_014420070.1	WP_014420070.1		Cys-tRNA(Pro) deacylase	ybaK	31819617	MARHY_RS00390	471	156	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	96989	98293	-						31819618	MARHY_RS00395	1305		old_locus_tag=MARHY0081
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	96989	98293	-	WP_014420071.1	WP_014420071.1		DSD1 family PLP-dependent enzyme		31819618	MARHY_RS00395	1305	434	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	98296	99705	-						31819619	MARHY_RS00400	1410		old_locus_tag=MARHY0082
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	98296	99705	-	WP_041654414.1	WP_041654414.1		FAD-binding protein		31819619	MARHY_RS00400	1410	469	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	99708	100088	-						31819620	MARHY_RS00405	381		old_locus_tag=MARHY0083
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	99708	100088	-	WP_041654417.1	WP_041654417.1		c-type cytochrome		31819620	MARHY_RS00405	381	126	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	100224	101447	+						31819621	MARHY_RS00410	1224		old_locus_tag=MARHY0084
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	100224	101447	+	WP_014420074.1	WP_014420074.1		sensor domain-containing diguanylate cyclase		31819621	MARHY_RS00410	1224	407	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	101519	102805	+						31819622	MARHY_RS00415	1287		old_locus_tag=MARHY0085
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	101519	102805	+	WP_014420075.1	WP_014420075.1		EstA family serine hydrolase		31819622	MARHY_RS00415	1287	428	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	102968	103195	+						31819623	MARHY_RS00420	228		old_locus_tag=MARHY0086
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	102968	103195	+	WP_022991822.1	WP_022991822.1		hypothetical protein		31819623	MARHY_RS00420	228	75	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	103222	104313	-						31819624	MARHY_RS00425	1092		old_locus_tag=MARHY0087
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	103222	104313	-	WP_014420077.1	WP_014420077.1		hypothetical protein		31819624	MARHY_RS00425	1092	363	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	104415	107963	+						31819625	MARHY_RS00430	3549		old_locus_tag=MARHY0088
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	104415	107963	+	WP_041654418.1	WP_041654418.1		response regulator		31819625	MARHY_RS00430	3549	1182	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	107953	108498	+						31819626	MARHY_RS00435	546		old_locus_tag=MARHY0089
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	107953	108498	+	WP_022991825.1	WP_022991825.1		hypothetical protein		31819626	MARHY_RS00435	546	181	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	108525	108938	+						31819627	MARHY_RS00440	414		old_locus_tag=MARHY0090
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	108525	108938	+	WP_011783682.1	WP_011783682.1		response regulator		31819627	MARHY_RS00440	414	137	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	108973	109245	-						31819628	MARHY_RS00445	273		old_locus_tag=MARHY0091
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	108973	109245	-	WP_011783683.1	WP_011783683.1		hypothetical protein		31819628	MARHY_RS00445	273	90	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	109798	110034	+						31819629	MARHY_RS00450	237		old_locus_tag=MARHY0093
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	109798	110034	+	WP_014420082.1	WP_014420082.1		hypothetical protein		31819629	MARHY_RS00450	237	78	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	110003	110515	-						31819630	MARHY_RS00455	513		old_locus_tag=MARHY0094
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	110003	110515	-	WP_014420083.1	WP_014420083.1		hypothetical protein		31819630	MARHY_RS00455	513	170	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	110668	111333	+					queC	31819631	MARHY_RS00460	666		old_locus_tag=MARHY0095
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	110668	111333	+	WP_014420084.1	WP_014420084.1		7-cyano-7-deazaguanine synthase QueC	queC	31819631	MARHY_RS00460	666	221	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	111333	111989	+					queE	31819632	MARHY_RS00465	657		old_locus_tag=MARHY0096
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	111333	111989	+	WP_014420085.1	WP_014420085.1		7-carboxy-7-deazaguanine synthase	queE	31819632	MARHY_RS00465	657	218	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	111991	113034	-						31819633	MARHY_RS00470	1044		old_locus_tag=MARHY0097
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	111991	113034	-	WP_014420086.1	WP_014420086.1		AraC family transcriptional regulator		31819633	MARHY_RS00470	1044	347	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	113159	114049	-						31819634	MARHY_RS00475	891		old_locus_tag=MARHY0098
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	113159	114049	-	WP_023008084.1	WP_023008084.1		alpha/beta fold hydrolase		31819634	MARHY_RS00475	891	296	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	114146	115906	-						31819635	MARHY_RS00480	1761		old_locus_tag=MARHY0099
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	114146	115906	-	WP_014420088.1	WP_014420088.1		ExeM/NucH family extracellular endonuclease		31819635	MARHY_RS00480	1761	586	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	115916	116818	-						31819636	MARHY_RS00485	903		old_locus_tag=MARHY0100
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	115916	116818	-	WP_014420089.1	WP_014420089.1		WYL domain-containing protein		31819636	MARHY_RS00485	903	300	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	117064	118347	+						31819637	MARHY_RS00490	1284		old_locus_tag=MARHY0101
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	117064	118347	+	WP_041654420.1	WP_041654420.1		MFS transporter		31819637	MARHY_RS00490	1284	427	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	118510	118935	+						31819638	MARHY_RS00495	426		old_locus_tag=MARHY0102
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	118510	118935	+	WP_011783693.1	WP_011783693.1		MarR family transcriptional regulator		31819638	MARHY_RS00495	426	141	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	118939	120330	+						31819639	MARHY_RS00500	1392		old_locus_tag=MARHY0103
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	118939	120330	+	WP_014420092.1	WP_014420092.1		DHA2 family efflux MFS transporter permease subunit		31819639	MARHY_RS00500	1392	463	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	120561	121130	+						31819640	MARHY_RS00505	570		old_locus_tag=MARHY0105
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	120561	121130	+	WP_011783695.1	WP_011783695.1		TMEM165/GDT1 family protein		31819640	MARHY_RS00505	570	189	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	121183	122232	+						31819641	MARHY_RS00510	1050		old_locus_tag=MARHY0106
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	121183	122232	+	WP_041654422.1	WP_041654422.1		L,D-transpeptidase family protein		31819641	MARHY_RS00510	1050	349	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	122257	123009	+						31819642	MARHY_RS00515	753		old_locus_tag=MARHY0107
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	122257	123009	+	WP_041654424.1	WP_041654424.1		SDR family oxidoreductase		31819642	MARHY_RS00515	753	250	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	123031	124497	+						31819643	MARHY_RS00520	1467		old_locus_tag=MARHY0108
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	123031	124497	+	WP_014420097.1	WP_014420097.1		nodulation protein NfeD		31819643	MARHY_RS00520	1467	488	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	124525	125316	+						31819644	MARHY_RS00525	792		old_locus_tag=MARHY0109
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	124525	125316	+	WP_014420098.1	WP_014420098.1		slipin family protein		31819644	MARHY_RS00525	792	263	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	125383	125664	-						31819645	MARHY_RS00530	282		old_locus_tag=MARHY0110
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	125383	125664	-	WP_011783700.1	WP_011783700.1		Lpp/OprI family alanine-zipper lipoprotein		31819645	MARHY_RS00530	282	93	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	125877	126434	-						31819646	MARHY_RS00535	558		old_locus_tag=MARHY0111
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	125877	126434	-	WP_014420099.1	WP_014420099.1		L,D-transpeptidase family protein		31819646	MARHY_RS00535	558	185	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	126554	128266	-						31819647	MARHY_RS00540	1713		old_locus_tag=MARHY0112
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	126554	128266	-	WP_041654426.1	WP_041654426.1		potassium/proton antiporter		31819647	MARHY_RS00540	1713	570	
gene	tRNA	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	128339	128412	+						31819648	MARHY_RS00545	74		old_locus_tag=MARHYtRNA1
tRNA		GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	128339	128412	+				tRNA-Gly		31819648	MARHY_RS00545	74		anticodon=CCC
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	128443	129771	-						31819649	MARHY_RS00550	1329		old_locus_tag=MARHY0113
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	128443	129771	-	WP_041654427.1	WP_041654427.1		ATP-binding protein		31819649	MARHY_RS00550	1329	442	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	129758	130423	-						31819650	MARHY_RS00555	666		old_locus_tag=MARHY0114
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	129758	130423	-	WP_011783704.1	WP_011783704.1		response regulator transcription factor		31819650	MARHY_RS00555	666	221	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	130623	131156	+						31819651	MARHY_RS00560	534		old_locus_tag=MARHY0115
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	130623	131156	+	WP_041654429.1	WP_041654429.1		cupredoxin domain-containing protein		31819651	MARHY_RS00560	534	177	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	131243	132952	+						31819652	MARHY_RS00565	1710		old_locus_tag=MARHY0116
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	131243	132952	+	WP_014420103.1	WP_014420103.1		copper resistance system multicopper oxidase		31819652	MARHY_RS00565	1710	569	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	132949	133698	+						31819653	MARHY_RS00570	750		old_locus_tag=MARHY0117
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	132949	133698	+	WP_041654430.1	WP_041654430.1		copper resistance protein B		31819653	MARHY_RS00570	750	249	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	133848	134201	+						31819654	MARHY_RS00575	354		old_locus_tag=MARHY0118
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	133848	134201	+	WP_011783708.1	WP_011783708.1		hypothetical protein		31819654	MARHY_RS00575	354	117	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	134213	135568	+						31819655	MARHY_RS00580	1356		old_locus_tag=MARHY0119
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	134213	135568	+	WP_014420106.1	WP_014420106.1		APC family permease		31819655	MARHY_RS00580	1356	451	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	135596	135823	+						31819656	MARHY_RS00585	228		old_locus_tag=MARHY0120
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	135596	135823	+	WP_041654431.1	WP_041654431.1		hypothetical protein		31819656	MARHY_RS00585	228	75	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	135816	138176	+						31819657	MARHY_RS00590	2361		old_locus_tag=MARHY0121
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	135816	138176	+	WP_041654433.1	WP_041654433.1		heavy metal translocating P-type ATPase		31819657	MARHY_RS00590	2361	786	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	138227	138559	-						31819658	MARHY_RS00595	333		
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	138227	138559	-	WP_011783712.1	WP_011783712.1		hypothetical protein		31819658	MARHY_RS00595	333	110	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	138707	138991	-						31819659	MARHY_RS00600	285		old_locus_tag=MARHY0123
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	138707	138991	-	WP_041654434.1	WP_041654434.1		hypothetical protein		31819659	MARHY_RS00600	285	94	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	139202	140521	+						31819660	MARHY_RS00605	1320		old_locus_tag=MARHY0124
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	139202	140521	+	WP_014420111.1	WP_014420111.1		TolC family protein		31819660	MARHY_RS00605	1320	439	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	140527	141894	+						31819661	MARHY_RS00610	1368		old_locus_tag=MARHY0125
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	140527	141894	+	WP_014420112.1	WP_014420112.1		efflux RND transporter periplasmic adaptor subunit		31819661	MARHY_RS00610	1368	455	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	141894	145016	+						31819662	MARHY_RS00615	3123		old_locus_tag=MARHY0126
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	141894	145016	+	WP_041654435.1	WP_041654435.1		efflux RND transporter permease subunit		31819662	MARHY_RS00615	3123	1040	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	145041	145949	-						31819663	MARHY_RS00620	909		old_locus_tag=MARHY0127
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	145041	145949	-	WP_041654436.1	WP_041654436.1		LysR family transcriptional regulator		31819663	MARHY_RS00620	909	302	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	146115	146558	+						31819664	MARHY_RS00625	444		old_locus_tag=MARHY0128
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	146115	146558	+	WP_041654437.1	WP_041654437.1		DoxX family protein		31819664	MARHY_RS00625	444	147	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	146574	147374	+						31819665	MARHY_RS00630	801		old_locus_tag=MARHY0129
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	146574	147374	+	WP_014420116.1	WP_014420116.1		dioxygenase		31819665	MARHY_RS00630	801	266	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	147376	148686	-						31819666	MARHY_RS00635	1311		old_locus_tag=MARHY0130
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	147376	148686	-	WP_014420117.1	WP_014420117.1		NAD(P)/FAD-dependent oxidoreductase		31819666	MARHY_RS00635	1311	436	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	148935	149561	+						31819667	MARHY_RS00640	627		old_locus_tag=MARHY0131
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	148935	149561	+	WP_041654438.1	WP_041654438.1		YbhB/YbcL family Raf kinase inhibitor-like protein		31819667	MARHY_RS00640	627	208	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	149695	150546	+						31819668	MARHY_RS00645	852		old_locus_tag=MARHY0132
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	149695	150546	+	WP_014420119.1	WP_014420119.1		UDP-2,3-diacylglucosamine diphosphatase		31819668	MARHY_RS00645	852	283	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	150625	151074	+						31819669	MARHY_RS00650	450		old_locus_tag=MARHY0133
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	150625	151074	+	WP_023007844.1	WP_023007844.1		DUF302 domain-containing protein		31819669	MARHY_RS00650	450	149	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	151078	151683	-						31819670	MARHY_RS00655	606		old_locus_tag=MARHY0134
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	151078	151683	-	WP_031209637.1	WP_031209637.1		TetR/AcrR family transcriptional regulator		31819670	MARHY_RS00655	606	201	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	151802	152356	+						31819671	MARHY_RS00660	555		old_locus_tag=MARHY0135
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	151802	152356	+	WP_014420122.1	WP_014420122.1		carboxymuconolactone decarboxylase family protein		31819671	MARHY_RS00660	555	184	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	152369	153070	-						31819672	MARHY_RS00665	702		old_locus_tag=MARHY0136
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	152369	153070	-	WP_014420123.1	WP_014420123.1		HAD-IA family hydrolase		31819672	MARHY_RS00665	702	233	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	153083	153343	-						31819673	MARHY_RS00670	261		old_locus_tag=MARHY0137
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	153083	153343	-	WP_014420124.1	WP_014420124.1		zf-HC2 domain-containing protein		31819673	MARHY_RS00670	261	86	
gene	protein_coding	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	153337	153954	-						31819674	MARHY_RS00675	618		old_locus_tag=MARHY0138
CDS	with_protein	GCF_000284615.1	Primary Assembly	chromosome		NC_017067.1	153337	153954	-	WP_041654439.1	WP_041654439.1		RNA polymerase sigma factor		31819674	MARHY_RS00675	618	205	
